step,sec,dump
14009,1.762,Nsync-grv=     88795 Nsync-hyd=     13545  ::d*********************************************************tttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXX9999H[y++++++""oAA1-
14010,0.020,Nsync-grv=         0 Nsync-hyd=      1594  hdeeeeeeEcCJJ99999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHH0[[[[[[[[[[yyyyyyyyyy???A00000W11TT7
14011,4.464,Nsync-grv=    297713 Nsync-hyd=     23035  :********************************************************ttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXC99Hy+++oAT
14012,0.022,Nsync-grv=         0 Nsync-hyd=      1586  hdeeeeEEccCJJ999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[yyyyyyyyyyyy??A0000011TT7
14013,1.749,Nsync-grv=     88805 Nsync-hyd=     13529  ::d*********************************************************tttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXX9999H[+++++++l"o?A1-
14014,0.019,Nsync-grv=         0 Nsync-hyd=      1600  hdeeeeeEEcJJJ999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[[[[yyyyyyyyyy??AA0000011TT7
14015,6.288,Nsync-grv=    603619 Nsync-hyd=     66241  r***************************************************ttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXE9999H[y++"A17
14016,0.020,Nsync-grv=         0 Nsync-hyd=      1576  hdeeeeeEcCJJ99999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHK[[[[[[[[[[[[[[[yyyyyyyy????AA0000011TTT7
14017,1.819,Nsync-grv=     88747 Nsync-hyd=     13534  ::E****************************************************tttttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXXXXe999HHy+++++++l"o?A1F
14018,0.022,Nsync-grv=         0 Nsync-hyd=      1603  hdeeeeEEcCCJJ99999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[yyyyyyyyyyyyyyyyyyyy??AA00000011TT7
14019,4.312,Nsync-grv=    297792 Nsync-hyd=     22996  :***********************************************************tttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXX99H[++++oA7
14020,0.021,Nsync-grv=         0 Nsync-hyd=      1566  hdeeeeEEcCJJ9999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyyyyyyy???AA0000W11TT777
14021,1.905,Nsync-grv=     89025 Nsync-hyd=     13531  :re************************************************ttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXX#999H[y+++++++"o?A1-
14022,0.021,Nsync-grv=         0 Nsync-hyd=      1604  hdeeeeeEcCJJ999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyyyyyy????AA0000011TT7
14023,8.192,Nsync-grv=    921307 Nsync-hyd=    160820  D********************************************ttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXec999999HHH[yy++?A01T
14024,0.018,Nsync-grv=         0 Nsync-hyd=      1563  hdeeeeeEEcJJ999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[[[[[[yyyyyyy?????AA00000011TT77
14025,2.620,Nsync-grv=     89178 Nsync-hyd=     13535  :rr*******************************ttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXec99HH[[[yy++++++++"??A1---
14026,0.020,Nsync-grv=         0 Nsync-hyd=      1572  hdeeeeeEEcCCJJ999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyy??A00000011TT7
14027,4.476,Nsync-grv=    297907 Nsync-hyd=     22973  :********************************************************ttttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXe99Hy+++oAT
14028,0.021,Nsync-grv=         0 Nsync-hyd=      1551  hdeeeeEEccJJ999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[yyyyyyyy???A00000011TT7
14029,1.866,Nsync-grv=     89342 Nsync-hyd=     13529  ::E***************************************************ttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXE999H[y+++++++"o?AkF
14030,0.021,Nsync-grv=         0 Nsync-hyd=      1591  hdeeeeEECCJJ99999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[yyyyyyyyyyyyyyyyyyy???AA0000011TT7
14031,7.199,Nsync-grv=    604059 Nsync-hyd=     66198  r***************************************tttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXc999H[y++"A0T
14032,0.021,Nsync-grv=         0 Nsync-hyd=      1534  hdeeeeEEccCJJ9999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyy?AA0000011TT7
14033,1.830,Nsync-grv=     89321 Nsync-hyd=     13556  ::E*****************************************************ttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXX9999H[y+++++++l"o?AkF
14034,0.022,Nsync-grv=         0 Nsync-hyd=      1557  hdeeeeEEccCJJ9999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[yyyyyyyyy???AA000001TT77
14035,4.778,Nsync-grv=    297919 Nsync-hyd=     22931  :******************************************************ttttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXEC9HH[[[yy+++"?0F-
14036,0.021,Nsync-grv=         0 Nsync-hyd=      1508  hdeeeeEEcCCJJ99999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyyyyyyy????AA0000011TT7
14037,1.811,Nsync-grv=     89572 Nsync-hyd=     13531  ::E*******************************************************ttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXX9999H[++++++++""?AkF
14038,0.019,Nsync-grv=         0 Nsync-hyd=      1519  hdeeeeeEccCJJ99999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[[[[yyyyyyyyy????AA0000011TT7
14039,8.586,Nsync-grv=   1063173 Nsync-hyd=    198242  E***********************************************ttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXdeC999999HHH[[yy++?A01T
14040,0.018,Nsync-grv=         0 Nsync-hyd=      1472  hdeeeeeEEcCJJj999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyy??AA00000011TT7777
14041,1.763,Nsync-grv=     89536 Nsync-hyd=     13541  :rd***********************************************************ttttttttttttttttxxxxxxxXXXXXXXXXXXXXe9999Hy++++++++""oA01-
14042,0.020,Nsync-grv=         0 Nsync-hyd=      1526  hdeeeeeEcCJJJ999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyyyyyy????A0000011TT7
14043,4.888,Nsync-grv=    298174 Nsync-hyd=     22914  :*********************************************tttttttttttttttttttttttttxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXC99[+++"AT
14044,0.020,Nsync-grv=         0 Nsync-hyd=      1511  hdeeeeEEccCJJ99999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[yyyyyyyyy???AA0000011TT7
14045,1.789,Nsync-grv=     89577 Nsync-hyd=     13558  ::E******************************************************ttttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXXXE999H[y+++++++l"o?A1F
14046,0.019,Nsync-grv=         0 Nsync-hyd=      1537  hdeeeeeEEcCJJ9999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[yyyyyyyyyyyyyyy?A00000k1TT7
14047,7.421,Nsync-grv=    604473 Nsync-hyd=     66133  r************************************ttttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXe999HHyy+"?A0WT
14048,0.019,Nsync-grv=         0 Nsync-hyd=      1523  hdeeeeeEEccCJJ999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyyyyyyy??AA00000k1TT7
14049,1.808,Nsync-grv=     89467 Nsync-hyd=     13553  ::E******************************************************ttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXC999H[y+++++++l"o?AkF
14050,0.018,Nsync-grv=         0 Nsync-hyd=      1552  hdeeeeeeEccCJJ99999999999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHH[[[[yyyyyyyy??A00000W11T777
14051,4.585,Nsync-grv=    298117 Nsync-hyd=     22874  :*****************************************************tttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXe99Hy+++oAT
14052,0.020,Nsync-grv=         0 Nsync-hyd=      1542  hdeeeeEEEccCJJ99999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyy?A00000k11T7
14053,1.709,Nsync-grv=     89279 Nsync-hyd=     13586  ::d***********************************************************ttttttttttttttttxxxxxxxxXXXXXXXXXXXXXe999HHy+++++++l"o?A1F
14054,0.020,Nsync-grv=         0 Nsync-hyd=      1582  hdeeeeeEEcCJJ99999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[[[[yyyyyyyyy????AA00000k1TT7
14055,8.010,Nsync-grv=    921405 Nsync-hyd=    160662  D***********************************************tttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXec999999HHH[[yy++?A01T
14056,0.019,Nsync-grv=         0 Nsync-hyd=      1564  hdeeeeeEEccJJJ9999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[[[yyyyyyyyy??A00000k11T77
14057,1.715,Nsync-grv=     89055 Nsync-hyd=     13543  ::d***********************************************************ttttttttttttttttxxxxxxxxXXXXXXXXXXXXX9999H[y+++++++l"o?A1F
14058,0.020,Nsync-grv=         0 Nsync-hyd=      1581  hdeeeeeEcCJJJ99999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyyyy??A0000011TT7
14059,4.154,Nsync-grv=    298347 Nsync-hyd=     22869  :******************************************************************ttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXe99H[+++l?IF
14060,0.021,Nsync-grv=         0 Nsync-hyd=      1595  hdeeeeEEccCJJ999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyyyyyy???AA0000011TT7
14061,1.816,Nsync-grv=     88968 Nsync-hyd=     13566  ::E***************************************************tttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXe999H[y+++++++""?AkF
14062,0.019,Nsync-grv=         0 Nsync-hyd=      1614  hdeeeeeEEcCJJJ999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[yyyyyyyyyy???A0000011TT7
14063,6.327,Nsync-grv=    604833 Nsync-hyd=     66039  r**************************************************ttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXc999HH[y++"A1T
14064,0.019,Nsync-grv=         0 Nsync-hyd=      1577  hdeeeeeEEcCJJ99999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyy??AI0000011TT7
14065,1.682,Nsync-grv=     88890 Nsync-hyd=     13597  ::d**************************************************************tttttttttttttttxxxxxxxxxxxXXXXXXXX9999H[++++++++l"o?A1F
14066,0.019,Nsync-grv=         0 Nsync-hyd=      1599  hdeeeeeEEcCJJ999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[[yyyyyyyyyyy??AA0000K1TT7
14067,4.422,Nsync-grv=    298393 Nsync-hyd=     22830  :*********************************************************ttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXe99Hy+++oAF
14068,0.019,Nsync-grv=         0 Nsync-hyd=      1587  hdeeeeeEEccCJJ999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[[[[[yyyyyyyy??A)0000011TT7
14069,1.722,Nsync-grv=     88924 Nsync-hyd=     13607  ::D************************************************************ttttttttttttttttxxxxXXXXXXXXXXXXXXXC999H[y++++++++""o?0T-
14070,0.020,Nsync-grv=         0 Nsync-hyd=      1605  hdeeeeeEcCCJJ9999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[yyyyyyyyyyyyyyy?A0000001TT7
14071,8.383,Nsync-grv=   1600000 Nsync-hyd=    200175  E********************************************************************tttttttttttttxxxxxXXXXXXXXXXXXeC99999999HHyy++"A01T
14072,0.020,Nsync-grv=         0 Nsync-hyd=      1601  hdeeeeeEEcCJJ99999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[[[[[yyyyyyyyy???A000000011T7777
14073,1.796,Nsync-grv=     88835 Nsync-hyd=     13600  ::E*****************************************************tttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXe9999Hy+++++++""?AkF
14074,0.020,Nsync-grv=         0 Nsync-hyd=      1626  hdeeeeeEEcCJJ999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyy??A0000K1TT7
14075,4.584,Nsync-grv=    298355 Nsync-hyd=     22799  :*****************************************************tttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXe99Hy+++oAF
14076,0.020,Nsync-grv=         0 Nsync-hyd=      1594  hdeeeeeEccCJJ99999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[yyyyyyyyyyyyy???AA0000011TT7
14077,1.812,Nsync-grv=     89048 Nsync-hyd=     13585  ::r*****************************************************tttttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXXXX9999H[y+++++++""?A1F
14078,0.020,Nsync-grv=         0 Nsync-hyd=      1596  hdeeeeEEcCCJJ999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[yyyyyyyyyyyyyyy?AA000001TT7
14079,6.467,Nsync-grv=    605254 Nsync-hyd=     65938  r************************************************tttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXc999HH[y++"AkT
14080,0.020,Nsync-grv=         0 Nsync-hyd=      1594  hdeeeeeEEcCJJ9999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[yyyyyyyyyy??A00000011TT7
14081,2.147,Nsync-grv=     89071 Nsync-hyd=     13586  ::rr*****************************************ttttttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXE999Hy++++++l"??KF---
14082,0.020,Nsync-grv=         0 Nsync-hyd=      1585  hdeeeeeEECCJJ99999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[[[[yyyyyyyyyyy??A0000011T777
14083,4.578,Nsync-grv=    298299 Nsync-hyd=     22770  :******************************************************tttttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXE99Hy+++oAF
14084,0.019,Nsync-grv=         0 Nsync-hyd=      1568  hdeeeeeEEcCJJ9999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[yyyyyyyyyyy?A00000k1TT7
14085,2.119,Nsync-grv=     89011 Nsync-hyd=     13568  :r****************************************tttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXBE999Hy++++++""?A1F
14086,0.020,Nsync-grv=         0 Nsync-hyd=      1564  hdeeeeeEcCJJJ9999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[yyyyyyyyyyyyy??A0000011T7777
14087,7.750,Nsync-grv=    921522 Nsync-hyd=    160482  D***************************************************tttttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXXeE999999HHH[[yyy+l?A01T
14088,0.019,Nsync-grv=         0 Nsync-hyd=      1570  hdeeeeeEECCJJj99999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[yyyyyyyyyyyyyyyyy??AA000000k1T77
14089,1.730,Nsync-grv=     88956 Nsync-hyd=     13555  ::d*************************************************************ttttttttttttttttxxxxxXXXXXXXXXXXXXX9999H[y+++++++l"o?A1F
14090,0.020,Nsync-grv=         0 Nsync-hyd=      1595  hdeeeeeEECCJJ9999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[yyyyyyyyyyyyyy??A0000001TT7
14091,4.507,Nsync-grv=    298403 Nsync-hyd=     22733  :************************************************************tttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXe9HH[[[[y+++"A0T
14092,0.045,Nsync-grv=         0 Nsync-hyd=      1610  deEEcccccCJ999999999999999HHHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyy?A000000017
14093,2.276,Nsync-grv=     88954 Nsync-hyd=     13570  ::rE*******************************************ttttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXXEC9HHH[[[[yyy++++++++"o?A1F--
14094,0.020,Nsync-grv=         0 Nsync-hyd=      1612  hdeeeeeEEcCJJ999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[yyyyyyyyyyy?A0000011T7
14095,6.789,Nsync-grv=    605540 Nsync-hyd=     65885  r********************************************ttttttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXe9999H[y++"AKT
14096,0.020,Nsync-grv=         0 Nsync-hyd=      1610  hdeeeeeEECCJJ9999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[yyyyyyyyyyyyyyyyyy?A00000W1TT7
14097,1.800,Nsync-grv=     89043 Nsync-hyd=     13575  ::E*******************************************************tttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXXXE999H[y++++++++"o?AKF
14098,0.020,Nsync-grv=         0 Nsync-hyd=      1670  hdeeeeeEEcCJJ9999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyy??A0000011T7
14099,4.662,Nsync-grv=    298532 Nsync-hyd=     22721  r****************************************************tttttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXe99Hy+++oAF
14100,0.020,Nsync-grv=         0 Nsync-hyd=      1648  hdeeeeeEEcCJJ9999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyyy???A00000k1TT7
14101,1.790,Nsync-grv=     89109 Nsync-hyd=     13563  ::E*******************************************************ttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXE999H[y+++++++""?A1F
14102,0.022,Nsync-grv=         0 Nsync-hyd=      1693  hdeeeeEEccCJJ99999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[[yyyyyyyyyy??A0000011T7
14103,8.080,Nsync-grv=   1063172 Nsync-hyd=    197713  D*****************************************************ttttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXec9999999HHH[[yy+l?A01T
14104,0.019,Nsync-grv=         0 Nsync-hyd=      1668  hdeeeeeEEcCJJ999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[yyyyyyyyyyy??A00000011T7777
14105,1.786,Nsync-grv=     89182 Nsync-hyd=     13556  ::E******************************************************ttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXE999H[++++++++""?A1F
14106,0.019,Nsync-grv=         0 Nsync-hyd=      1674  hdeeeeeeEcJJJ9999999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[[[[yyyyyyyyy??AA00000k1TT7
14107,4.412,Nsync-grv=    298565 Nsync-hyd=     22685  :********************************************************ttttttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXC99Hy+++oA7
14108,0.021,Nsync-grv=         0 Nsync-hyd=      1641  hdeeeeEEccCCJJ99999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyyy???A00000k1TT7
14109,1.771,Nsync-grv=     89126 Nsync-hyd=     13567  ::E*******************************************************ttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXe999H[y++++++++""?AKF
14110,0.021,Nsync-grv=         0 Nsync-hyd=      1649  hdeeeeeEEcCJJ9999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyyy???AA000001TT7
14111,6.246,Nsync-grv=    605945 Nsync-hyd=     65845  r****************************************************ttttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXE9999H[y++"AKT
14112,0.022,Nsync-grv=         0 Nsync-hyd=      1612  hdeeeeEEccCJ9999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[yyyyyyyy??A0000011T77777
14113,1.834,Nsync-grv=     88975 Nsync-hyd=     13561  ::E***************************************************tttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXC999H[++++++++""?AKF
14114,0.020,Nsync-grv=         0 Nsync-hyd=      1611  hdeeeeeEEccJJJ99999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[yyyyyyyyyy???A0000001TT7
14115,4.481,Nsync-grv=    298647 Nsync-hyd=     22649  :******************************************************tttttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXE99Hy+++oAT
14116,0.021,Nsync-grv=         0 Nsync-hyd=      1567  hdeeeeEEccCJJ99999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyyy???A0000001TT7
14117,1.789,Nsync-grv=     89025 Nsync-hyd=     13563  ::e*****************************************************tttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXc999H[++++++++""?AKF
14118,0.018,Nsync-grv=         0 Nsync-hyd=      1547  hdeeeeeeEcCJJJ9999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[[[[yyyyyyyyy??A00000011T7
14119,7.774,Nsync-grv=    921515 Nsync-hyd=    160294  D**************************************************ttttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXhE9999999HHH[yy++oA01T
14120,0.017,Nsync-grv=         0 Nsync-hyd=      1519  hdeeeeeeEECJJ9999999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[yyyyyyyyyyy??A000000011T77
14121,1.649,Nsync-grv=     89173 Nsync-hyd=     13525  ::D**************************************************************tttttttttttttttxxxxxxxxXXXXXXXXXXe9999Hy++++++++""o?)1-
14122,0.019,Nsync-grv=         0 Nsync-hyd=      1551  hdeeeeeEEcCJJJ999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyyyy?A00000011T7
14123,4.424,Nsync-grv=    298804 Nsync-hyd=     22620  :********************************************************ttttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXe99Hy+++"AT
14124,0.020,Nsync-grv=         0 Nsync-hyd=      1521  hdeeeeEEccCCJJ9999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[yyyyyyyyyy??A00000k1TT7
14125,1.769,Nsync-grv=     89116 Nsync-hyd=     13521  ::E******************************************************ttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXe9999[y+++++++""?AkF
14126,0.019,Nsync-grv=         0 Nsync-hyd=      1535  hdeeeeeeEcCJJ99999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[yyyyyyyyyy?A0000001TT7
14127,6.014,Nsync-grv=    606302 Nsync-hyd=     65769  r********************************************************ttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXC9999H[y++"A17
